adc6,Time_s,ch1,ch2
1232.0,0.995,0.006715071997454957,0.0073007472015194
1232.0,0.995,0.0055193402923293675,0.006901533687123987
1232.0,0.995,0.007113649232496819,0.00586357854969591
1232.0,0.995,0.005838202080362858,0.005464365035300496
1232.0,0.995,0.007910803702580545,0.006582162875607655
1232.0,0.995,0.005838202080362858,0.005624050441058661
1232.0,0.995,0.007113649232496819,0.006422477469849489
1232.0,0.995,0.007910803702580545,0.005624050441058661
1232.0,0.995,0.005758486633354485,0.006262792064091324
1232.0,0.996,0.009584828089756369,0.008258859636068394
1232.0,0.996,0.0060773484213879755,0.005065151520905082
1232.0,0.996,0.008229665490614036,0.004825623412267834
1232.0,0.996,0.007671657361555427,0.006981376390003069
1232.0,0.996,0.009505112642747997,0.008258859636068394
1232.0,0.996,0.009425397195739624,0.009376657476375554
1232.0,0.996,0.007671657361555427,0.009376657476375554
1232.0,0.996,0.00926596630172288,0.008498387744705642
1232.0,0.996,0.007671657361555427,0.0038675109777188397
1232.0,0.996,0.009744258983773115,0.009376657476375554
1232.0,0.996,0.008229665490614036,0.009057286664859223
1232.0,0.997,0.009505112642747997,0.0075402753101566486
1232.0,0.997,0.009186250854714506,0.00897744396198014
1232.0,0.997,0.003925031352161917,0.009137129367738304
1232.0,0.997,0.009026819960697761,0.009376657476375554
1232.0,0.997,0.009505112642747997,0.008578230447584725
1232.0,0.997,0.00838909638463078,0.00897744396198014
1232.0,0.997,0.00990368987778986,0.009456500179254637
1232.0,0.997,0.007671657361555427,0.008258859636068394
1232.0,0.997,0.008309380937622408,0.008258859636068394
1223.0,0.998,0.004004746799170289,0.004027196383477006
1223.0,0.998,0.004004746799170289,0.0046659380065096675
1223.0,0.998,0.004323608587203779,0.00442640989787242
1223.0,0.998,0.004323608587203779,0.004027196383477006
1223.0,0.998,0.009983405324798232,0.003787668274839757
1223.0,0.998,0.008548527278647525,0.009137129367738304
1223.0,0.998,0.008309380937622408,0.008258859636068394
1223.0,0.998,0.009106535407706133,0.0038675109777188397
1223.0,0.998,0.008628242725655898,0.009057286664859223
1223.0,0.998,0.009983405324798232,0.009456500179254637
1223.0,0.998,0.008149950043605664,0.009536342882133718
1223.0,0.999,0.004642470375237269,0.0043465671949933365
1223.0,0.999,0.008309380937622408,0.008817758556221973
1223.0,0.999,0.009664543536764741,0.00897744396198014
1223.0,0.999,0.007671657361555427,0.008019331527431145
1223.0,0.999,0.00838909638463078,0.008179016933189311
1223.0,0.999,0.003925031352161917,0.009775870990770968
1223.0,0.999,0.008707958172664272,0.00897744396198014
1223.0,0.999,0.0044033240342121515,0.004186881789235171
1223.0,0.999,0.003925031352161917,0.009696028287891885
1227.0,1.0,0.009983405324798232,0.00019474664528103085
1227.0,1.0,0.006316494762413093,0.006582162875607655
1227.0,1.0,0.0055193402923293675,0.0068216909842449035
1227.0,1.0,0.007033933785488447,0.007779803418793897
1227.0,1.0,0.005997632974379603,0.006023263955454075
1227.0,1.0,0.008548527278647525,0.009137129367738304
1227.0,1.0,0.008309380937622408,0.008258859636068394
1227.0,1.0,0.009505112642747997,0.0075402753101566486
1227.0,1.0,0.008707958172664272,0.008019331527431145
1227.0,1.0,0.007671657361555427,0.008817758556221973
1227.0,1.0,0.008149950043605664,0.009536342882133718
1226.0,1.001,0.009505112642747997,0.008258859636068394
1226.0,1.001,0.009584828089756369,0.008258859636068394
1226.0,1.001,0.007671657361555427,0.009376657476375554
1226.0,1.001,0.009425397195739624,0.009376657476375554
1226.0,1.001,0.00926596630172288,0.008498387744705642
1226.0,1.001,0.007671657361555427,0.006981376390003069
1226.0,1.001,0.0069542183384800746,0.005065151520905082
1226.0,1.001,0.0055193402923293675,0.0068216909842449035
1226.0,1.001,0.008229665490614036,0.004825623412267834
1223.0,1.002,0.008070234596597291,0.008897601259101056
1223.0,1.002,0.008548527278647525,0.00929681477349647
1223.0,1.002,0.009425397195739624,0.009057286664859223
1223.0,1.002,0.007671657361555427,0.006582162875607655
1223.0,1.002,0.008070234596597291,0.008817758556221973
1223.0,1.002,0.009186250854714506,0.008099174230310228
1223.0,1.002,0.007671657361555427,0.006262792064091324
1223.0,1.002,0.005758486633354485,0.007939488824552064
1223.0,1.002,0.00926596630172288,0.009137129367738304
1223.0,1.002,0.007671657361555427,0.005384522332421413
1223.0,1.002,0.009584828089756369,0.007939488824552064
1224.0,1.003,0.009584828089756369,0.0027497131374116805
1224.0,1.003,0.0028887305410530725,0.005544207738179579
1224.0,1.003,0.007193364679505192,0.0068216909842449035
1224.0,1.003,0.009186250854714506,0.008338702338947476
1224.0,1.003,0.009186250854714506,0.008179016933189311
1224.0,1.003,0.008229665490614036,0.00929681477349647
1224.0,1.003,0.006475925656429839,0.008578230447584725
1224.0,1.003,0.009505112642747997,0.0075402753101566486
1224.0,1.003,0.009186250854714506,0.009376657476375554
1230.0,1.004,0.009106535407706133,0.009376657476375554
1230.0,1.004,0.009584828089756369,0.008258859636068394
1230.0,1.004,0.00838909638463078,0.009775870990770968
1230.0,1.004,0.00926596630172288,0.0075402753101566486
1230.0,1.004,0.008070234596597291,0.009137129367738304
1230.0,1.004,0.009505112642747997,0.0075402753101566486
1230.0,1.004,0.008229665490614036,0.008258859636068394
1230.0,1.004,0.009664543536764741,0.00929681477349647
1230.0,1.004,0.009505112642747997,0.009057286664859223
1230.0,1.004,0.009425397195739624,0.008258859636068394
1230.0,1.004,0.00838909638463078,0.0075402753101566486
1228.0,1.005,0.008070234596597291,0.009376657476375554
1228.0,1.005,0.009584828089756369,0.0075402753101566486
1228.0,1.005,0.008707958172664272,0.009376657476375554
1228.0,1.005,0.007671657361555427,0.008179016933189311
1228.0,1.005,0.008867389066681016,0.009137129367738304
1228.0,1.005,0.007671657361555427,0.008418545041826559
1228.0,1.005,0.009106535407706133,0.009376657476375554
1228.0,1.005,0.008707958172664272,0.009057286664859223
1228.0,1.005,0.008707958172664272,0.009456500179254637
1232.0,1.006,0.006316494762413093,0.006582162875607655
1232.0,1.006,0.007033933785488447,0.007779803418793897
1232.0,1.006,0.005997632974379603,0.006023263955454075
1232.0,1.006,0.005838202080362858,0.007779803418793897
1232.0,1.006,0.0066353565504465835,0.005624050441058661
1232.0,1.006,0.0055193402923293675,0.0068216909842449035
1232.0,1.006,0.00033783623678514986,0.007061219092882152
1232.0,1.006,0.009505112642747997,0.008498387744705642
1232.0,1.006,0.009505112642747997,0.0038675109777188397
1232.0,1.006,0.008070234596597291,0.009376657476375554
1232.0,1.006,0.0069542183384800746,0.005544207738179579
1230.0,1.007,0.009505112642747997,0.0075402753101566486
1230.0,1.007,0.00838909638463078,0.00929681477349647
1230.0,1.007,0.007113649232496819,0.009376657476375554
1230.0,1.007,0.0049613321632707595,0.0075402753101566486
1230.0,1.007,0.005200478504295877,0.005544207738179579
1230.0,1.007,0.005758486633354485,0.005703893143937744
1230.0,1.007,0.0069542183384800746,0.007779803418793897
1230.0,1.007,0.0055193402923293675,0.0068216909842449035
1230.0,1.007,0.006555641103438211,0.0065023201727285726
1231.0,1.008,0.006715071997454957,0.00929681477349647
1231.0,1.008,0.0063962102094214665,0.009057286664859223
1231.0,1.008,0.008947104513689389,0.0075402753101566486
1231.0,1.008,0.008229665490614036,0.007939488824552064
1231.0,1.008,0.008070234596597291,0.0075402753101566486
1231.0,1.008,0.008070234596597291,0.009456500179254637
1231.0,1.008,0.00926596630172288,0.005624050441058661
1231.0,1.008,0.0055193402923293675,0.009137129367738304
1231.0,1.008,0.008628242725655898,0.0075402753101566486
1231.0,1.008,0.00838909638463078,0.009137129367738304
1231.0,1.008,0.009505112642747997,0.009456500179254637
1236.0,1.009,0.0028887305410530725,0.007061219092882152
1236.0,1.009,0.008468811831639153,0.009456500179254637
1236.0,1.009,0.009505112642747997,0.009057286664859223
1236.0,1.009,0.009425397195739624,0.009057286664859223
1236.0,1.009,0.008707958172664272,0.008099174230310228
1236.0,1.009,0.007671657361555427,0.006342634766970407
1236.0,1.009,0.009026819960697761,0.009376657476375554
1236.0,1.009,0.009425397195739624,0.007939488824552064
1236.0,1.009,0.009186250854714506,0.008418545041826559
1239.0,1.01,0.005758486633354485,0.005703893143937744
1239.0,1.01,0.005678771186346113,0.0065023201727285726
1239.0,1.01,0.007193364679505192,0.0068216909842449035
1239.0,1.01,0.00838909638463078,0.00019474664528103085
1239.0,1.01,0.00838909638463078,0.009775870990770968
1239.0,1.01,0.00838909638463078,0.0038675109777188397
1239.0,1.01,0.009186250854714506,0.008179016933189311
1239.0,1.01,0.007671657361555427,0.005544207738179579
1239.0,1.01,0.008309380937622408,0.008258859636068394
1239.0,1.01,0.005678771186346113,0.009057286664859223
1239.0,1.01,0.0069542183384800746,0.0027497131374116805
1236.0,1.011,0.006874502891471701,0.005384522332421413
1236.0,1.011,0.007352795573521937,0.006901533687123987
1236.0,1.011,0.007910803702580545,0.005703893143937744
1236.0,1.011,0.0069542183384800746,0.0068216909842449035
1236.0,1.011,0.006715071997454957,0.005384522332421413
1236.0,1.011,0.007910803702580545,0.005384522332421413
1236.0,1.011,0.006157063868396349,0.006901533687123987
1236.0,1.011,0.007910803702580545,0.00586357854969591
1236.0,1.011,0.0069542183384800746,0.006182949361212241
1240.0,1.012,0.005838202080362858,0.007779803418793897
1240.0,1.012,0.006316494762413093,0.006582162875607655
1240.0,1.012,0.0055193402923293675,0.0068216909842449035
1240.0,1.012,0.007033933785488447,0.007779803418793897
1240.0,1.012,0.005997632974379603,0.006023263955454075
1240.0,1.012,0.0066353565504465835,0.005624050441058661
1240.0,1.012,0.0069542183384800746,0.005544207738179579
1240.0,1.012,0.00033783623678514986,0.007061219092882152
1240.0,1.012,0.0069542183384800746,0.005065151520905082
1240.0,1.012,0.006874502891471701,0.00586357854969591
1240.0,1.012,0.007910803702580545,0.005384522332421413
1239.0,1.013,0.009505112642747997,0.0075402753101566486
1239.0,1.013,0.00838909638463078,0.00929681477349647
1239.0,1.013,0.007113649232496819,0.009376657476375554
1239.0,1.013,0.0049613321632707595,0.0075402753101566486
1239.0,1.013,0.005200478504295877,0.008099174230310228
1239.0,1.013,0.006157063868396349,0.006422477469849489
1239.0,1.013,0.006475925656429839,0.005384522332421413
1239.0,1.013,0.0069542183384800746,0.007779803418793897
1239.0,1.013,0.0055193402923293675,0.0068216909842449035
1232.0,1.014,0.006715071997454957,0.00929681477349647
1232.0,1.014,0.008947104513689389,0.0075402753101566486
1232.0,1.014,0.008229665490614036,0.007939488824552064
1232.0,1.014,0.0063962102094214665,0.009057286664859223
1232.0,1.014,0.008070234596597291,0.0075402753101566486
1232.0,1.014,0.008070234596597291,0.009456500179254637
1232.0,1.014,0.0055193402923293675,0.009137129367738304
1232.0,1.014,0.008628242725655898,0.0075402753101566486
1232.0,1.014,0.00838909638463078,0.009137129367738304
1232.0,1.014,0.009505112642747997,0.009456500179254637
1232.0,1.014,0.00926596630172288,0.005624050441058661
1232.0,1.015,0.007671657361555427,0.006342634766970407
1232.0,1.015,0.009186250854714506,0.008418545041826559
1232.0,1.015,0.009425397195739624,0.007939488824552064
1232.0,1.015,0.009026819960697761,0.009376657476375554
1232.0,1.015,0.008707958172664272,0.008099174230310228
1232.0,1.015,0.009425397195739624,0.009057286664859223
1232.0,1.015,0.009505112642747997,0.009057286664859223
1232.0,1.015,0.008468811831639153,0.009456500179254637
1232.0,1.015,0.0028887305410530725,0.007061219092882152
1228.0,1.016,0.00838909638463078,0.009376657476375554
1228.0,1.016,0.007671657361555427,0.007939488824552064
1228.0,1.016,0.009425397195739624,0.008099174230310228
1228.0,1.016,0.007671657361555427,0.008258859636068394
1228.0,1.016,0.00926596630172288,0.009137129367738304
1228.0,1.016,0.009186250854714506,0.009536342882133718
1228.0,1.016,0.008309380937622408,0.008258859636068394
1228.0,1.016,0.007671657361555427,0.00929681477349647
1228.0,1.016,0.0069542183384800746,0.0027497131374116805
1228.0,1.016,0.00838909638463078,0.009376657476375554
1228.0,1.016,0.005678771186346113,0.009057286664859223
1224.0,1.017,0.00990368987778986,0.009456500179254637
1224.0,1.017,0.00838909638463078,0.00897744396198014
1224.0,1.017,0.009505112642747997,0.008578230447584725
1224.0,1.017,0.009505112642747997,0.0075402753101566486
1224.0,1.017,0.008548527278647525,0.008578230447584725
1224.0,1.017,0.009584828089756369,0.0075402753101566486
1224.0,1.017,0.008309380937622408,0.008578230447584725
1224.0,1.017,0.009505112642747997,0.009456500179254637
1224.0,1.017,0.009186250854714506,0.00897744396198014
1224.0,1.018,0.0066353565504465835,0.005624050441058661
1224.0,1.018,0.0069542183384800746,0.005544207738179579
1224.0,1.018,0.009106535407706133,0.0038675109777188397
1224.0,1.018,0.00033783623678514986,0.007061219092882152
1224.0,1.018,0.008787673619672644,0.009376657476375554
1224.0,1.018,0.008070234596597291,0.008578230447584725
1224.0,1.018,0.009505112642747997,0.009376657476375554
1224.0,1.018,0.00926596630172288,0.007939488824552064
1224.0,1.018,0.009505112642747997,0.00873791585334289
1224.0,1.018,0.007671657361555427,0.007939488824552064
1224.0,1.018,0.003925031352161917,0.008897601259101056
1219.0,1.019,0.005200478504295877,0.0075402753101566486
1219.0,1.019,0.0063962102094214665,0.005703893143937744
1219.0,1.019,0.006555641103438211,0.005624050441058661
1219.0,1.019,0.0060773484213879755,0.005384522332421413
1219.0,1.019,0.005678771186346113,0.007779803418793897
1219.0,1.019,0.006157063868396349,0.006582162875607655
1219.0,1.019,0.005997632974379603,0.006023263955454075
1219.0,1.019,0.005838202080362858,0.007779803418793897
1219.0,1.019,0.007033933785488447,0.007779803418793897
1219.0,1.02,0.004881616716262387,0.004107039086356088
1219.0,1.02,0.003925031352161917,0.0046659380065096675
1219.0,1.02,0.008707958172664272,0.009456500179254637
1219.0,1.02,0.003925031352161917,0.008418545041826559
1219.0,1.02,0.008309380937622408,0.008258859636068394
1219.0,1.02,0.008229665490614036,0.009057286664859223
1219.0,1.02,0.00838909638463078,0.0075402753101566486
1219.0,1.02,0.008707958172664272,0.009137129367738304
1219.0,1.02,0.007671657361555427,0.009137129367738304
1219.0,1.02,0.007671657361555427,0.0038675109777188397
1219.0,1.02,0.009744258983773115,0.009376657476375554
1217.0,1.021,0.005758486633354485,0.005384522332421413
1217.0,1.021,0.0066353565504465835,0.006422477469849489
1217.0,1.021,0.00033783623678514986,0.005544207738179579
1217.0,1.021,0.008229665490614036,0.00873791585334289
1217.0,1.021,0.009505112642747997,0.009057286664859223
1217.0,1.021,0.008229665490614036,0.007939488824552064
1217.0,1.021,0.00838909638463078,0.004266724492114253
1217.0,1.021,0.004722185822245642,0.004027196383477006
1217.0,1.021,0.004801901269254015,0.003787668274839757
1222.0,1.022,0.007193364679505192,0.0068216909842449035
1222.0,1.022,0.005678771186346113,0.0065023201727285726
1222.0,1.022,0.00838909638463078,0.00019474664528103085
1222.0,1.022,0.008070234596597291,0.009376657476375554
1222.0,1.022,0.005200478504295877,0.008019331527431145
1222.0,1.022,0.006555641103438211,0.007061219092882152
1222.0,1.022,0.0063962102094214665,0.006901533687123987
1222.0,1.022,0.0055193402923293675,0.006981376390003069
1222.0,1.022,0.005838202080362858,0.005783735846816827
1222.0,1.022,0.007910803702580545,0.005624050441058661
1222.0,1.022,0.007910803702580545,0.005703893143937744
1223.0,1.023,0.0066353565504465835,0.006422477469849489
1223.0,1.023,0.005758486633354485,0.005703893143937744
1223.0,1.023,0.007910803702580545,0.005703893143937744
1223.0,1.023,0.006555641103438211,0.007061219092882152
1223.0,1.023,0.007910803702580545,0.00674184828136582
1223.0,1.023,0.005838202080362858,0.006582162875607655
1223.0,1.023,0.0063962102094214665,0.005384522332421413
1223.0,1.023,0.005678771186346113,0.005703893143937744
1223.0,1.023,0.005200478504295877,0.005544207738179579
1224.0,1.024,0.00838909638463078,0.004825623412267834
1224.0,1.024,0.008070234596597291,0.009376657476375554
1224.0,1.024,0.007910803702580545,0.005703893143937744
1224.0,1.024,0.006555641103438211,0.007061219092882152
1224.0,1.024,0.005678771186346113,0.0065023201727285726
1224.0,1.024,0.005200478504295877,0.008019331527431145
1224.0,1.024,0.005838202080362858,0.005783735846816827
1224.0,1.024,0.0055193402923293675,0.006981376390003069
1224.0,1.024,0.0063962102094214665,0.006901533687123987
1224.0,1.024,0.005758486633354485,0.005384522332421413
1224.0,1.024,0.007910803702580545,0.005624050441058661
1223.0,1.025,0.005678771186346113,0.0075402753101566486
1223.0,1.025,0.006555641103438211,0.005624050441058661
1223.0,1.025,0.0055193402923293675,0.007779803418793897
1223.0,1.025,0.005838202080362858,0.007220904498640318
1223.0,1.025,0.005838202080362858,0.005065151520905082
1223.0,1.025,0.00990368987778986,0.004266724492114253
1223.0,1.025,0.008070234596597291,0.0075402753101566486
