timestamp_us,ch0,ch1,ch2,ch3,ch4,ch5,time_s
91335017,2198,27,11,12,10,13,0.379
91336017,2153,24,7,9,9,8,0.38
91337016,2087,19,6,7,9,7,0.380999
91338017,2067,19,6,6,6,9,0.382
91339017,2015,19,4,3,5,5,0.383
91340016,1996,16,2,4,1,1,0.383999
91341017,1991,19,3,3,4,1,0.385
91342016,1932,14,3,4,0,2,0.385999
91343017,1951,17,1,1,1,0,0.387
91344016,1918,15,2,2,2,0,0.387999
91345016,1914,16,1,0,0,0,0.388999
91346017,1947,18,4,3,6,3,0.39
91347017,2011,19,6,6,6,5,0.391
91348016,2056,20,7,8,5,3,0.391999
91349017,2076,22,8,6,10,10,0.393
91350017,2133,25,7,10,9,10,0.394
91351016,2139,23,9,7,9,9,0.394999
91352017,2143,26,8,11,10,12,0.396
91353016,2153,26,9,11,10,12,0.396999
91354016,2156,25,9,11,12,11,0.397999
91355017,2167,28,9,12,10,15,0.399
91356016,2160,23,10,11,12,9,0.399999
91357016,2081,18,6,7,7,10,0.400999
91358017,2031,23,5,5,3,7,0.402
91359016,2047,18,5,4,4,3,0.402999
91360016,1993,15,3,5,2,3,0.403999
91361017,1984,17,2,4,2,1,0.405
91362017,1952,15,3,4,3,3,0.406
91363016,1951,15,2,3,5,0,0.406999
91364017,1920,13,1,0,0,0,0.408
91365016,1924,15,3,3,2,1,0.408999
91366017,1947,17,2,4,1,0,0.41
91367016,2030,20,6,5,4,4,0.410999
91368016,2017,20,8,4,7,7,0.411999
91369017,2094,26,8,8,7,8,0.413
91370017,2137,25,8,8,10,9,0.414
91371017,2131,24,8,10,12,8,0.415
91372016,2144,24,8,10,11,12,0.415999
91373016,2137,24,9,10,10,13,0.416999
91374017,2207,27,12,11,12,12,0.418
91375016,2207,26,11,12,10,15,0.418999
91376016,2121,23,8,9,11,13,0.419999
91377016,2078,19,6,8,6,8,0.420999
91378017,2043,20,6,6,7,6,0.422
91379017,2034,17,4,4,3,4,0.423
91380016,1984,15,4,3,4,0,0.423999
91381017,1950,17,3,4,0,1,0.425
91382016,1963,17,3,3,3,2,0.425999
91383017,1947,16,2,2,1,0,0.427
91384016,1904,14,1,0,0,0,0.427999
91385016,1911,14,2,3,3,0,0.428999
91386017,1934,17,4,0,0,0,0.43
91387017,2026,21,5,5,5,4,0.431
91388016,2053,21,5,6,8,6,0.431999
91389017,2096,21,8,6,8,7,0.433
91390016,2102,26,9,9,7,11,0.433999
91391016,2099,22,8,8,8,8,0.434999
91392017,2129,26,9,11,11,12,0.436
91393016,2164,26,8,11,11,12,0.436999
91394016,2179,27,9,12,9,11,0.437999
91395017,2163,24,8,11,13,12,0.439
91396016,2136,23,10,11,9,10,0.439999
91397016,2080,20,5,6,7,12,0.440999
91398017,2029,21,5,6,5,6,0.442
91399016,2022,19,5,5,3,6,0.442999
91400016,1948,15,3,4,2,2,0.443999
91401016,1990,17,2,6,3,2,0.444999
91402017,1959,17,2,3,5,0,0.446
91403017,1944,16,3,2,2,2,0.447
91404016,1920,14,2,0,0,0,0.447999
91405017,1903,13,3,1,1,0,0.449
91406016,1955,16,3,3,5,1,0.449999
91407017,2016,22,7,5,6,7,0.451
91408016,2060,20,5,4,7,7,0.451999
91409016,2073,22,7,8,7,8,0.452999
91410017,2124,24,7,11,13,8,0.454
91411017,2129,25,8,7,12,9,0.455
91412017,2143,25,9,9,9,10,0.456
91413016,2170,25,11,11,12,13,0.456999
91414016,2155,27,10,11,11,15,0.457999
91415016,2192,25,9,8,9,11,0.458999
91416017,2127,23,9,9,10,12,0.46
91417016,2088,19,6,9,6,7,0.460999
91418016,2048,19,5,4,6,7,0.461999
91419017,2010,20,5,5,5,2,0.463
91420017,1974,16,3,4,3,3,0.464
91421016,1989,18,3,3,5,0,0.464999
91422017,1961,16,2,2,3,3,0.466
91423016,1950,15,3,2,1,0,0.466999
91424017,1886,12,3,0,0,0,0.468
91425016,1899,15,3,1,1,0,0.468999
91426016,1943,17,4,1,3,3,0.469999
91427017,2034,20,5,4,5,4,0.471
91428017,2058,23,6,8,6,9,0.472
91429016,2092,22,7,7,9,5,0.472999
91430017,2120,26,8,8,7,11,0.474
91431016,2131,25,9,10,11,10,0.474999
91432016,2142,24,8,9,7,11,0.475999
91433017,2156,25,8,11,12,10,0.477
91434016,2209,27,11,12,11,15,0.477999
91435016,2196,27,9,9,11,13,0.478999
91436017,2153,24,8,9,9,9,0.48
91437017,2099,20,6,9,7,9,0.481
91438016,2055,19,5,4,6,7,0.481999
91439017,2010,17,5,4,5,3,0.483
91440016,1981,17,4,2,4,1,0.483999
91441017,1981,17,3,4,0,1,0.485
91442016,1961,15,3,4,1,1,0.485999
91443016,1939,15,3,2,4,1,0.486999
91444017,1909,14,2,0,0,0,0.488
91445017,1905,13,1,0,0,0,0.489
91446016,1976,19,3,4,4,1,0.489999
91447017,2024,20,4,4,5,4,0.491
91448016,2046,22,7,9,7,7,0.491999
91449017,2101,20,6,7,9,6,0.493
91450016,2129,26,9,7,10,12,0.493999
91451016,2102,25,7,11,9,8,0.494999
91452017,2129,24,8,10,9,11,0.496
91453016,2156,25,9,11,10,13,0.496999
91454016,2211,27,10,12,10,13,0.497999
91455016,2211,28,10,11,12,12,0.498999
91456017,2163,23,9,8,7,12,0.5
91457016,2052,19,7,8,7,7,0.500999
91458016,2027,20,5,5,6,7,0.501999
91459016,2023,18,6,6,6,4,0.502999
91460017,1978,16,2,4,1,1,0.504
91461017,1955,19,3,5,2,3,0.505
91462016,1964,15,3,2,5,0,0.505999
91463017,1899,15,2,2,3,3,0.507
91464016,1903,16,1,0,0,0,0.507999
91465017,1906,14,2,3,2,1,0.509
91466016,1926,17,2,3,2,1,0.509999
91467016,2032,20,6,6,5,2,0.510999
91468017,2032,22,7,6,7,9,0.512
91469017,2098,24,7,9,7,8,0.513
91470016,2125,24,9,8,8,8,0.513999
91471017,2127,24,10,10,11,11,0.515
91472017,2146,27,9,8,8,9,0.516
91473016,2173,24,8,10,11,12,0.516999
91474017,2208,27,11,14,13,12,0.518
91475016,2214,28,10,11,12,13,0.518999
91476016,2138,22,9,8,10,14,0.519999
91477016,2091,19,6,8,7,8,0.520999
91478017,2064,19,5,5,7,7,0.522
91479017,2031,18,4,5,4,3,0.523
91480016,1947,17,1,3,4,2,0.523999
