Time_s,ADC6,CH0
107.034,1200,
107.035,1200,
107.036,1207,
107.037,1215,
107.038,1223,
107.039,1238,
107.04,1243,
107.041,1247,
107.042,1251,
107.043,1255,
107.044,1249,
107.045,1251,
107.046,1248,
107.047,1240,
107.048,1233,
107.049,1228,
107.05,1228,
107.051,1216,
107.052,1215,
107.053,1204,
107.054,1200,
107.055,1200,
107.056,1200,
107.057,1204,
107.058,1207,
107.059,1215,
107.06,1224,
107.061,1225,
107.062,1240,
107.063,1243,
107.064,1248,
107.065,1247,
107.066,1247,
107.067,1240,
107.068,1238,
107.069,1223,
107.07,1216,
107.071,1208,
107.072,1200,
107.073,1200,
107.074,1199,
107.075,1200,
107.076,1201,
107.077,1207,
107.078,1216,
107.079,1225,
107.08,1231,
107.081,1239,
107.082,1248,
107.083,1252,
107.084,1251,
107.085,1253,
107.086,1251,
107.087,1255,
107.088,1247,
107.089,1243,
107.09,1228,
107.091,1224,
107.092,1216,
107.093,1208,
107.094,1200,
107.095,1207,
107.096,1211,
107.097,1214,
107.098,1218,
107.099,1229,
107.1,1228,
107.101,1233,
107.102,1246,
107.103,1247,
107.104,1248,
107.105,1249,
107.106,1256,
107.107,1248,
107.108,1244,
107.109,1235,
107.11,1228,
107.111,1217,
107.112,1212,
107.113,1208,
107.114,1207,
107.115,1201,
107.116,1210,
107.117,1216,
107.118,1220,
107.119,1228,
107.12,1232,
107.121,1233,
107.122,1244,
107.123,1243,
107.124,1247,
107.125,1247,
107.126,1239,
107.127,1236,
107.128,1233,
107.129,1228,
107.13,1219,
107.131,1210,
107.132,1207,
107.133,1204,
107.134,1199,
107.135,1202,
107.136,1204,
107.137,1210,
107.138,1215,
107.139,1223,
107.14,1228,
107.141,1236,
107.142,1240,
107.143,1241,
107.144,1247,
107.145,1240,
107.146,1240,
107.147,1239,
107.148,1240,
107.149,1227,
107.15,1217,
107.151,1214,
107.152,1203,
107.153,1200,
107.154,1200,
107.155,1207,
107.156,1210,
107.157,1215,
107.158,1216,
107.159,1219,
107.16,1230,
107.161,1231,
107.162,1232,
107.163,1232,
107.164,1232,
107.165,1232,
107.166,1236,
107.167,1232,
107.168,1231,
107.169,1223,
107.17,1216,
107.171,1202,
107.172,1200,
107.173,1192,
107.174,1195,
107.175,1193,
107.176,1200,
107.177,1200,
107.178,1208,
107.179,1216,
107.18,1222,
107.181,1224,
107.182,1231,
107.183,1232,
107.184,1236,
107.185,1232,
107.186,1234,
107.187,1232,
107.188,1222,
107.189,1216,
107.19,1216,
107.191,1207,
107.192,1203,
107.193,1196,
107.194,1191,
107.195,1196,
107.196,1200,
107.197,1200,
107.198,1215,
107.199,1216,
107.2,1227,
107.201,1232,
107.202,1237,
107.203,1240,
107.204,1239,
107.205,1235,
107.206,1233,
107.207,1231,
107.208,1227,
107.209,1219,
107.21,1214,
107.211,1200,
107.212,1199,
107.213,1187,
107.214,1192,
107.215,1192,
107.216,1200,
107.217,1204,
107.218,1212,
107.219,1216,
107.22,1223,
107.221,1224,
107.222,1228,
107.223,1240,
107.224,1244,
107.225,1241,
107.226,1247,
107.227,1239,
107.228,1240,
107.229,1232,
107.23,1217,
107.231,1211,
107.232,1203,
107.233,1199,
107.234,1192,
107.235,1193,
107.236,1199,
107.237,1207,
107.238,1209,
107.239,1218,
107.24,1223,
107.241,1226,
107.242,1232,
107.243,1235,
107.244,1242,
107.245,1240,
107.246,1239,
107.247,1240,
107.248,1228,
107.249,1231,
107.25,1216,
107.251,1208,
107.252,1200,
107.253,1198,
107.254,1187,
107.255,1192,
107.256,1191,
107.257,1200,
107.258,1211,
107.259,1216,
107.26,1223,
107.261,1231,
107.262,1231,
107.263,1232,
107.264,1238,
107.265,1233,
107.266,1233,
107.267,1231,
107.268,1232,
107.269,1219,
107.27,1208,
107.271,1204,
107.272,1198,
107.273,1191,
107.274,1194,
107.275,1192,
107.276,1199,
107.277,1199,
107.278,1212,
107.279,1223,
107.28,1223,
107.281,1231,
107.282,1239,
107.283,1247,
107.284,1247,
107.285,1255,
107.286,1252,
107.287,1247,
107.288,1240,
107.289,1232,
107.29,1224,
107.291,1208,
107.292,1201,
107.293,1196,
107.294,1199,
107.295,1192,
107.296,1199,
107.297,1200,
107.298,1212,
107.299,1216,
107.3,1219,
107.301,1224,
107.302,1234,
107.303,1240,
107.304,1240,
107.305,1238,
107.306,1241,
107.307,1240,
107.308,1236,
107.309,1231,
107.31,1223,
107.311,1208,
107.312,1202,
107.313,1204,
107.314,1200,
107.315,1199,
107.316,1199,
107.317,1213,
107.318,1216,
107.319,1231,
107.32,1233,
107.321,1236,
107.322,1240,
107.323,1243,
107.324,1243,
107.325,1242,
107.326,1247,
107.327,1244,
107.328,1242,
107.329,1231,
107.33,1217,
107.331,1215,
107.332,1201,
107.333,1199,
107.334,1200,
107.335,1192,
107.336,1195,
107.337,1207,
107.338,1208,
107.339,1216,
107.34,1215,
107.341,1223,
107.342,1231,
107.343,1231,
107.344,1234,
107.345,1234,
107.346,1231,
107.347,1228,
107.348,1224,
107.349,1216,
107.35,1213,
107.351,1207,
107.352,1200,
107.353,1195,
107.354,1196,
107.355,1195,
107.356,1195,
107.357,1200,
107.358,1211,
107.359,1216,
107.36,1216,
107.361,1224,
107.362,1230,
107.363,1231,
107.364,1236,
107.365,1232,
107.366,1232,
107.367,1233,
107.368,1232,
107.369,1230,
107.37,1215,
107.371,1207,
107.372,1201,
107.373,1206,
107.374,1200,
107.375,1195,
107.376,1200,
107.377,1212,
107.378,1215,
107.379,1217,
107.38,1224,
107.381,1232,
107.382,1240,
107.383,1239,
107.384,1248,
107.385,1248,
107.386,1247,
107.387,1247,
107.388,1239,
107.389,1231,
107.39,1220,
107.391,1212,
107.392,1199,
107.393,1191,
107.394,1193,
107.395,1199,
107.396,1202,
107.397,1208,
107.398,1218,
107.399,1224,
107.4,1234,
107.401,1239,
107.402,1247,
107.403,1240,
107.404,1240,
107.405,1241,
107.406,1247,
107.407,1240,
107.408,1236,
107.409,1232,
107.41,1222,
107.411,1208,
107.412,1201,
107.413,1195,
107.414,1191,
107.415,1191,
107.416,1194,
107.417,1200,
107.418,1208,
107.419,1215,
107.42,1217,
107.421,1224,
107.422,1227,
107.423,1238,
107.424,1233,
107.425,1234,
107.426,1232,
107.427,1232,
107.428,1231,
107.429,1224,
107.43,1216,
107.431,1204,
107.432,1199,
107.433,1189,
107.434,1192,
107.435,1188,
107.436,1193,
107.437,1207,
107.438,1214,
107.439,1215,
107.44,1228,
107.441,1236,
107.442,1240,
107.443,1240,
107.444,1243,
107.445,1239,
107.446,1239,
107.447,1243,
107.448,1232,
107.449,1227,
107.45,1224,
107.451,1216,
107.452,1200,
107.453,1195,
107.454,1199,
107.455,1200,
107.456,1199,
107.457,1202,
107.458,1207,
107.459,1216,
107.46,1216,
107.461,1223,
107.462,1224,
107.463,1223,
107.464,1228,
107.465,1228,
107.466,1231,
107.467,1220,
107.468,1216,
107.469,1208,
107.47,1201,
107.471,1200,
107.472,1195,
107.473,1194,
107.474,1191,
107.475,1196,
107.476,1200,
107.477,1208,
107.478,1211,
107.479,1223,
107.48,1228,
107.481,1232,
107.482,1236,
107.483,1232,
107.484,1240,
107.485,1243,
107.486,1243,
107.487,1240,
107.488,1232,
107.489,1224,
107.49,1215,
107.491,1207,
107.492,1196,
107.493,1192,
107.494,1191,
107.495,1186,
107.496,1195,
107.497,1196,
107.498,1212,
107.499,1216,
107.5,1228,
107.501,1227,
107.502,1232,
107.503,1234,
107.504,1240,
107.505,1239,
107.506,1242,
107.507,1232,
107.508,1228,
107.509,1219,
107.51,1211,
107.511,1207,
107.512,1200,
107.513,1194,
107.514,1191,
107.515,1192,
107.516,1200,
107.517,1203,
107.518,1209,
107.519,1216,
107.52,1223,
107.521,1224,
107.522,1236,
107.523,1239,
107.524,1237,
107.525,1241,
107.526,1246,
107.527,1240,
107.528,1233,
107.529,1224,
107.53,1216,
107.531,1204,
107.532,1199,
107.533,1195,
107.534,1195,
107.535,1200,
107.536,1203,
107.537,1208,
107.538,1216,
107.539,1216,
107.54,1219,
107.541,1224,
107.542,1231,
107.543,1228,
107.544,1231,
107.545,1236,
107.546,1235,
107.547,1240,
107.548,1232,
107.549,1228,
107.55,1216,
107.551,1208,
107.552,1200,
107.553,1195,
107.554,1195,
107.555,1200,
107.556,1204,
107.557,1211,
107.558,1219,
107.559,1232,
107.56,1240,
107.561,1249,
107.562,1261,
107.563,1255,
107.564,1260,
107.565,1253,
107.566,1252,
107.567,1248,
107.568,1239,
107.569,1231,
107.57,1217,
107.571,1208,
107.572,1196,
107.573,1188,
107.574,1184,
107.575,1184,
107.576,1191,
107.577,1199,
107.578,1203,
107.579,1215,
107.58,1219,
107.581,1228,
107.582,1227,
107.583,1232,
107.584,1234,
107.585,1228,
107.586,1227,
107.587,1223,
107.588,1224,
107.589,1216,
107.59,1204,
107.591,1193,
107.592,1185,
107.593,1179,
107.594,1176,
107.595,1183,
107.596,1186,
107.597,1196,
107.598,1200,
107.599,1214,
107.6,1223,
107.601,1230,
107.602,1232,
107.603,1236,
107.604,1240,
107.605,1239,
107.606,1232,
107.607,1231,
107.608,1230,
107.609,1223,
107.61,1216,
107.611,1211,
107.612,1203,
107.613,1195,
107.614,1200,
107.615,1200,
107.616,1203,
107.617,1208,
107.618,1215,
107.619,1223,
107.62,1224,
107.621,1230,
107.622,1236,
107.623,1240,
107.624,1244,
107.625,1247,
107.626,1243,
107.627,1247,
107.628,1236,
107.629,1229,
107.63,1218,
107.631,1214,
107.632,1201,
107.633,1199,
107.634,1200,
107.635,1203,
107.636,1207,
107.637,1208,
107.638,1215,
107.639,1219,
107.64,1226,
107.641,1234,
107.642,1236,
107.643,1240,
107.644,1233,
107.645,1240,
107.646,1231,
107.647,1227,
107.648,1223,
107.649,1216,
107.65,1206,
107.651,1192,
107.652,1183,
107.653,1182,
107.654,1175,
107.655,1177,
107.656,1180,
107.657,1195,
107.658,1197,
107.659,1211,
107.66,1216,
107.661,1224,
107.662,1228,
107.663,1231,
107.664,1232,
107.665,1231,
107.666,1236,
107.667,1242,
107.668,1232,
107.669,1224,
107.67,1215,
107.671,1207,
107.672,1195,
107.673,1192,
107.674,1186,
107.675,1192,
107.676,1196,
107.677,1204,
107.678,1222,
107.679,1228,
107.68,1236,
107.681,1241,
107.682,1243,
107.683,1248,
107.684,1248,
107.685,1247,
107.686,1247,
107.687,1239,
107.688,1236,
107.689,1221,
107.69,1215,
107.691,1203,
107.692,1200,
107.693,1195,
107.694,1196,
107.695,1196,
107.696,1200,
107.697,1208,
107.698,1215,
107.699,1219,
107.7,1228,
107.701,1231,
107.702,1233,
107.703,1232,
107.704,1236,
107.705,1240,
107.706,1236,
107.707,1238,
107.708,1231,
107.709,1220,
107.71,1216,
107.711,1203,
107.712,1199,
107.713,1196,
107.714,1195,
107.715,1195,
107.716,1204,
107.717,1216,
107.718,1223,
107.719,1231,
107.72,1236,
107.721,1243,
107.722,1248,
107.723,1248,
107.724,1246,
107.725,1247,
107.726,1240,
107.727,1242,
107.728,1234,
107.729,1231,
107.73,1218,
107.731,1216,
107.732,1208,
107.733,1200,
107.734,1192,
107.735,1192,
107.736,1200,
107.737,1208,
107.738,1216,
107.739,1220,
107.74,1227,
107.741,1239,
107.742,1240,
107.743,1244,
107.744,1248,
107.745,1243,
107.746,1240,
107.747,1240,
107.748,1235,
107.749,1223,
107.75,1219,
107.751,1208,
107.752,1204,
107.753,1198,
107.754,1195,
107.755,1195,
107.756,1204,
107.757,1211,
107.758,1215,
107.759,1219,
107.76,1232,
107.761,1231,
107.762,1231,
107.763,1233,
107.764,1240,
107.765,1231,
107.766,1234,
107.767,1232,
107.768,1228,
107.769,1223,
107.77,1215,
107.771,1201,
107.772,1196,
107.773,1191,
107.774,1189,
107.775,1191,
107.776,1199,
107.777,1200,
107.778,1212,
107.779,1222,
107.78,1227,
107.781,1228,
107.782,1232,
107.783,1236,
107.784,1235,
107.785,1231,
107.786,1231,
107.787,1229,
107.788,1230,
107.789,1219,
107.79,1205,
107.791,1199,
107.792,1187,
107.793,1184,
107.794,1183,
107.795,1184,
107.796,1187,
107.797,1195,
107.798,1202,
107.799,1215,
107.8,1220,
107.801,1228,
107.802,1232,
107.803,1233,
107.804,1240,
107.805,1239,
107.806,1236,
107.807,1231,
107.808,1231,
107.809,1223,
107.81,1207,
107.811,1200,
107.812,1198,
107.813,1190,
107.814,1186,
107.815,1183,
107.816,1188,
107.817,1195,
107.818,1196,
107.819,1208,
107.82,1214,
107.821,1216,
107.822,1219,
107.823,1223,
107.824,1224,
107.825,1220,
107.826,1223,
107.827,1215,
107.828,1215,
107.829,1207,
107.83,1201,
107.831,1200,
107.832,1196,
107.833,1188,
107.834,1184,
107.835,1184,
107.836,1187,
107.837,1199,
107.838,1201,
107.839,1208,
107.84,1216,
107.841,1224,
107.842,1231,
107.843,1227,
107.844,1239,
107.845,1239,
107.846,1232,
107.847,1231,
107.848,1225,
107.849,1223,
107.85,1207,
107.851,1204,
107.852,1191,
107.853,1188,
107.854,1184,
107.855,1185,
107.856,1192,
107.857,1196,
107.858,1204,
107.859,1203,
107.86,1212,
107.861,1216,
107.862,1224,
107.863,1231,
107.864,1228,
107.865,1231,
107.866,1239,
107.867,1232,
107.868,1226,
107.869,1217,
107.87,1216,
107.871,1203,
107.872,1204,
107.873,1199,
107.874,1195,
107.875,1190,
107.876,1193,
107.877,1204,
107.878,1216,
107.879,1216,
107.88,1223,
107.881,1232,
107.882,1236,
107.883,1236,
107.884,1238,
107.885,1247,
107.886,1236,
107.887,1239,
107.888,1228,
107.889,1224,
107.89,1216,
107.891,1203,
107.892,1200,
107.893,1191,
107.894,1191,
107.895,1192,
107.896,1200,
107.897,1204,
107.898,1212,
107.899,1216,
107.9,1223,
107.901,1223,
107.902,1231,
107.903,1231,
107.904,1233,
107.905,1233,
107.906,1239,
107.907,1234,
107.908,1232,
107.909,1224,
107.91,1215,
107.911,1212,
107.912,1199,
107.913,1191,
107.914,1189,
107.915,1192,
107.916,1196,
107.917,1204,
107.918,1214,
107.919,1220,
107.92,1227,
107.921,1222,
107.922,1231,
107.923,1232,
107.924,1238,
107.925,1236,
107.926,1240,
107.927,1232,
107.928,1225,
107.929,1224,
107.93,1214,
107.931,1203,
107.932,1199,
107.933,1189,
107.934,1185,
107.935,1192,
107.936,1197,
107.937,1203,
107.938,1215,
107.939,1215,
107.94,1223,
107.941,1231,
107.942,1231,
107.943,1233,
107.944,1239,
107.945,1236,
107.946,1240,
107.947,1237,
107.948,1232,
107.949,1230,
107.95,1216,
107.951,1210,
107.952,1194,
107.953,1190,
107.954,1187,
107.955,1185,
107.956,1187,
107.957,1195,
107.958,1200,
107.959,1207,
107.96,1217,
107.961,1228,
107.962,1231,
107.963,1238,
107.964,1232,
107.965,1236,
107.966,1240,
107.967,1235,
107.968,1232,
107.969,1224,
107.97,1216,
107.971,1203,
107.972,1203,
107.973,1191,
107.974,1192,
107.975,1199,
107.976,1200,
107.977,1203,
107.978,1216,
107.979,1224,
107.98,1228,
107.981,1226,
107.982,1238,
107.983,1239,
107.984,1236,
107.985,1239,
107.986,1235,
107.987,1239,
107.988,1224,
107.989,1220,
107.99,1216,
107.991,1208,
107.992,1199,
107.993,1192,
107.994,1191,
107.995,1194,
107.996,1201,
107.997,1214,
107.998,1218,
107.999,1223,
108.0,1229,
108.001,1236,
108.002,1240,
108.003,1249,
108.004,1248,
108.005,1247,
108.006,1247,
108.007,1246,
108.008,1240,
108.009,1230,
108.01,1215,
108.011,1203,
108.012,1200,
108.013,1191,
108.014,1192,
108.015,1200,
108.016,1200,
108.017,1207,
108.018,1215,
108.019,1223,
108.02,1231,
108.021,1235,
108.022,1240,
108.023,1244,
108.024,1239,
108.025,1240,
108.026,1240,
108.027,1239,
108.028,1228,
108.029,1224,
108.03,1215,
108.031,1214,
108.032,1200,
108.033,1192,
108.034,1192,
108.035,1191,
108.036,1192,
108.037,1203,
108.038,1211,
108.039,1216,
108.04,1224,
108.041,1231,
108.042,1231,
108.043,1240,
108.044,1244,
108.045,1248,
108.046,1247,
108.047,1246,
108.048,1235,
108.049,1232,
108.05,1227,
108.051,1215,
108.052,1207,
108.053,1207,
108.054,1199,
108.055,1199,
108.056,1202,
108.057,1210,
108.058,1215,
108.059,1215,
108.06,1219,
108.061,1227,
108.062,1228,
108.063,1229,
108.064,1236,
108.065,1231,
108.066,1232,
108.067,1231,
108.068,1227,
108.069,1217,
108.07,1208,
108.071,1200,
108.072,1192,
108.073,1183,
108.074,1184,
108.075,1184,
108.076,1194,
108.077,1199,
108.078,1203,
108.079,1216,
108.08,1215,
108.081,1224,
108.082,1227,
108.083,1236,
108.084,1234,
108.085,1231,
108.086,1231,
108.087,1231,
108.088,1227,
108.089,1219,
108.09,1211,
108.091,1203,
108.092,1204,
108.093,1199,
108.094,1192,
108.095,1184,
108.096,1192,
108.097,1198,
108.098,1200,
108.099,1211,
108.1,1215,
108.101,1220,
108.102,1224,
108.103,1225,
108.104,1231,
108.105,1228,
108.106,1228,
108.107,1229,
108.108,1220,
108.109,1214,
108.11,1207,
108.111,1195,
108.112,1188,
108.113,1188,
108.114,1183,
108.115,1184,
108.116,1190,
108.117,1200,
108.118,1204,
108.119,1208,
108.12,1215,
108.121,1220,
108.122,1228,
108.123,1231,
108.124,1239,
108.125,1237,
108.126,1240,
108.127,1240,
108.128,1231,
108.129,1224,
108.13,1213,
108.131,1200,
108.132,1191,
108.133,1186,
108.134,1184,
108.135,1188,
108.136,1198,
108.137,1208,
108.138,1215,
108.139,1222,
108.14,1223,
108.141,1232,
108.142,1242,
108.143,1243,
108.144,1244,
108.145,1248,
108.146,1248,
108.147,1247,
108.148,1236,
108.149,1231,
108.15,1218,
108.151,1211,
108.152,1200,
108.153,1198,
108.154,1192,
108.155,1191,
108.156,1199,
108.157,1207,
108.158,1209,
108.159,1216,
108.16,1224,
108.161,1231,
108.162,1228,
108.163,1231,
108.164,1231,
108.165,1236,
108.166,1231,
108.167,1231,
108.168,1228,
108.169,1218,
108.17,1208,
108.171,1203,
108.172,1195,
108.173,1191,
108.174,1192,
108.175,1191,
108.176,1188,
108.177,1193,
108.178,1201,
108.179,1209,
108.18,1215,
108.181,1230,
108.182,1232,
108.183,1238,
108.184,1233,
108.185,1232,
108.186,1233,
108.187,1231,
108.188,1227,
108.189,1223,
108.19,1217,
108.191,1208,
108.192,1204,
108.193,1199,
108.194,1200,
108.195,1200,
108.196,1204,
108.197,1216,
108.198,1219,
108.199,1226,
108.2,1231,
108.201,1240,
108.202,1239,
108.203,1247,
108.204,1247,
108.205,1248,
108.206,1244,
108.207,1248,
108.208,1239,
108.209,1231,
108.21,1226,
108.211,1215,
108.212,1208,
108.213,1200,
108.214,1192,
108.215,1192,
108.216,1196,
108.217,1206,
108.218,1211,
108.219,1222,
108.22,1231,
108.221,1235,
108.222,1240,
108.223,1246,
108.224,1238,
108.225,1239,
108.226,1235,
108.227,1231,
108.228,1232,
108.229,1224,
108.23,1220,
108.231,1211,
108.232,1199,
108.233,1195,
108.234,1192,
108.235,1196,
108.236,1198,
108.237,1200,
108.238,1207,
108.239,1213,
108.24,1216,
108.241,1219,
108.242,1228,
108.243,1231,
108.244,1238,
108.245,1231,
108.246,1232,
108.247,1231,
108.248,1224,
108.249,1216,
108.25,1209,
108.251,1200,
108.252,1192,
108.253,1192,
108.254,1192,
108.255,1194,
108.256,1193,
108.257,1200,
108.258,1200,
108.259,1208,
108.26,1217,
108.261,1224,
108.262,1231,
108.263,1231,
108.264,1236,
108.265,1240,
108.266,1234,
108.267,1235,
108.268,1232,
108.269,1224,
108.27,1217,
108.271,1214,
108.272,1201,
108.273,1200,
108.274,1195,
108.275,1192,
108.276,1198,
108.277,1203,
108.278,1216,
108.279,1224,
108.28,1223,
108.281,1232,
108.282,1235,
108.283,1240,
108.284,1243,
108.285,1239,
108.286,1247,
108.287,1240,
108.288,1234,
108.289,1230,
108.29,1216,
108.291,1207,
108.292,1199,
108.293,1191,
108.294,1192,
108.295,1188,
108.296,1192,
108.297,1199,
108.298,1208,
108.299,1215,
108.3,1223,
108.301,1231,
108.302,1231,
108.303,1236,
108.304,1240,
108.305,1233,
108.306,1240,
108.307,1239,
108.308,1231,
108.309,1222,
108.31,1216,
108.311,1203,
108.312,1197,
108.313,1196,
108.314,1191,
108.315,1195,
108.316,1206,
108.317,1214,
108.318,1217,
108.319,1220,
108.32,1227,
108.321,1234,
108.322,1233,
108.323,1237,
108.324,1244,
108.325,1244,
108.326,1237,
108.327,1235,
108.328,1233,
108.329,1232,
108.33,1219,
108.331,1212,
108.332,1207,
108.333,1199,
108.334,1188,
108.335,1192,
108.336,1195,
108.337,1207,
108.338,1212,
108.339,1224,
108.34,1227,
108.341,1231,
108.342,1244,
108.343,1240,
108.344,1240,
108.345,1240,
108.346,1239,
108.347,1240,
108.348,1236,
108.349,1228,
108.35,1226,
108.351,1215,
108.352,1208,
108.353,1207,
108.354,1201,
108.355,1207,
108.356,1211,
108.357,1211,
108.358,1219,
108.359,1231,
108.36,1239,
108.361,1240,
108.362,1248,
108.363,1247,
108.364,1248,
108.365,1249,
108.366,1254,
108.367,1247,
108.368,1239,
108.369,1229,
108.37,1220,
108.371,1215,
108.372,1204,
108.373,1196,
108.374,1199,
108.375,1196,
108.376,1200,
108.377,1209,
108.378,1218,
108.379,1230,
108.38,1231,
108.381,1231,
108.382,1231,
108.383,1231,
108.384,1231,
108.385,1232,
108.386,1235,
108.387,1240,
108.388,1233,
108.389,1224,
108.39,1215,
108.391,1207,
108.392,1199,
108.393,1188,
108.394,1186,
108.395,1190,
108.396,1199,
108.397,1204,
108.398,1215,
108.399,1223,
108.4,1230,
108.401,1232,
108.402,1239,
108.403,1243,
108.404,1243,
108.405,1247,
108.406,1241,
108.407,1240,
108.408,1232,
108.409,1230,
108.41,1212,
108.411,1208,
108.412,1193,
108.413,1189,
108.414,1191,
108.415,1191,
108.416,1188,
108.417,1195,
108.418,1204,
108.419,1209,
108.42,1215,
108.421,1228,
108.422,1232,
108.423,1236,
108.424,1237,
108.425,1244,
108.426,1240,
108.427,1235,
108.428,1232,
108.429,1224,
108.43,1215,
108.431,1201,
108.432,1195,
108.433,1191,
108.434,1187,
108.435,1183,
108.436,1193,
108.437,1200,
108.438,1208,
108.439,1218,
108.44,1225,
108.441,1236,
108.442,1236,
108.443,1239,
108.444,1243,
108.445,1244,
108.446,1243,
108.447,1241,
108.448,1246,
108.449,1239,
108.45,1232,
108.451,1221,
108.452,1215,
108.453,1216,
108.454,1208,
108.455,1211,
108.456,1215,
108.457,1224,
108.458,1230,
108.459,1232,
108.46,1235,
108.461,1246,
108.462,1243,
108.463,1248,
108.464,1244,
108.465,1236,
108.466,1235,
108.467,1231,
108.468,1232,
108.469,1224,
108.47,1216,
108.471,1211,
108.472,1203,
108.473,1207,
108.474,1199,
108.475,1199,
108.476,1203,
108.477,1208,
108.478,1215,
108.479,1223,
108.48,1228,
108.481,1232,
108.482,1233,
108.483,1240,
108.484,1239,
108.485,1239,
108.486,1240,
108.487,1244,
108.488,1234,
108.489,1231,
108.49,1224,
108.491,1215,
108.492,1207,
108.493,1200,
108.494,1196,
108.495,1195,
108.496,1199,
108.497,1201,
108.498,1212,
108.499,1215,
108.5,1223,
108.501,1236,
108.502,1240,
108.503,1238,
108.504,1240,
108.505,1240,
108.506,1243,
108.507,1240,
108.508,1232,
108.509,1223,
108.51,1215,
108.511,1202,
108.512,1200,
108.513,1198,
108.514,1190,
108.515,1192,
108.516,1204,
108.517,1207,
108.518,1216,
108.519,1223,
108.52,1228,
108.521,1231,
108.522,1237,
108.523,1241,
108.524,1247,
108.525,1252,
108.526,1245,
108.527,1247,
108.528,1240,
108.529,1232,
108.53,1220,
108.531,1212,
108.532,1196,
108.533,1187,
108.534,1183,
108.535,1187,
108.536,1196,
108.537,1200,
108.538,1214,
108.539,1226,
108.54,1232,
108.541,1236,
108.542,1240,
108.543,1246,
108.544,1243,
108.545,1243,
108.546,1243,
108.547,1239,
108.548,1231,
108.549,1230,
108.55,1215,
108.551,1206,
108.552,1194,
108.553,1190,
108.554,1182,
108.555,1183,
108.556,1184,
108.557,1196,
108.558,1204,
108.559,1208,
108.56,1216,
108.561,1221,
108.562,1230,
108.563,1232,
108.564,1226,
108.565,1227,
108.566,1226,
108.567,1231,
108.568,1228,
108.569,1215,
108.57,1209,
108.571,1206,
108.572,1199,
108.573,1189,
108.574,1188,
108.575,1188,
108.576,1184,
108.577,1192,
108.578,1199,
108.579,1203,
108.58,1211,
108.581,1223,
108.582,1228,
108.583,1229,
108.584,1229,
108.585,1232,
108.586,1232,
108.587,1238,
108.588,1228,
108.589,1219,
108.59,1216,
108.591,1201,
108.592,1196,
108.593,1192,
108.594,1186,
108.595,1192,
108.596,1194,
108.597,1199,
108.598,1208,
108.599,1208,
108.6,1222,
108.601,1222,
108.602,1227,
108.603,1229,
108.604,1231,
108.605,1232,
108.606,1240,
108.607,1236,
108.608,1239,
108.609,1231,
108.61,1224,
108.611,1216,
108.612,1215,
108.613,1212,
108.614,1208,
108.615,1208,
108.616,1208,
108.617,1220,
108.618,1216,
108.619,1224,
108.62,1228,
108.621,1232,
108.622,1240,
108.623,1240,
108.624,1242,
108.625,1239,
108.626,1240,
108.627,1239,
108.628,1228,
108.629,1227,
108.63,1222,
108.631,1212,
108.632,1199,
108.633,1192,
108.634,1192,
108.635,1191,
108.636,1199,
108.637,1203,
108.638,1211,
108.639,1216,
108.64,1223,
108.641,1228,
108.642,1228,
108.643,1232,
108.644,1232,
108.645,1238,
108.646,1236,
108.647,1232,
108.648,1226,
108.649,1222,
108.65,1208,
108.651,1207,
108.652,1198,
108.653,1192,
108.654,1184,
108.655,1183,
108.656,1186,
108.657,1192,
108.658,1200,
108.659,1205,
108.66,1209,
108.661,1220,
108.662,1227,
108.663,1232,
108.664,1231,
108.665,1233,
108.666,1233,
108.667,1231,
108.668,1228,
108.669,1224,
108.67,1212,
108.671,1203,
108.672,1199,
108.673,1195,
108.674,1187,
108.675,1192,
108.676,1199,
108.677,1200,
108.678,1212,
108.679,1222,
108.68,1228,
108.681,1228,
108.682,1232,
108.683,1239,
108.684,1232,
108.685,1240,
108.686,1236,
108.687,1231,
108.688,1228,
108.689,1224,
108.69,1211,
108.691,1203,
108.692,1196,
108.693,1195,
108.694,1200,
108.695,1202,
108.696,1208,
108.697,1215,
108.698,1223,
108.699,1236,
108.7,1235,
108.701,1243,
108.702,1246,
108.703,1247,
108.704,1244,
108.705,1243,
108.706,1240,
108.707,1240,
108.708,1231,
108.709,1220,
108.71,1215,
108.711,1204,
108.712,1189,
108.713,1190,
108.714,1187,
108.715,1199,
108.716,1199,
108.717,1208,
108.718,1207,
108.719,1219,
108.72,1220,
108.721,1228,
108.722,1229,
108.723,1232,
108.724,1236,
108.725,1232,
108.726,1232,
108.727,1239,
108.728,1228,
108.729,1224,
108.73,1215,
108.731,1212,
108.732,1204,
108.733,1200,
108.734,1200,
108.735,1199,
108.736,1199,
108.737,1207,
108.738,1211,
108.739,1216,
108.74,1223,
108.741,1228,
108.742,1227,
108.743,1225,
108.744,1236,
108.745,1232,
108.746,1227,
108.747,1230,
108.748,1223,
108.749,1211,
108.75,1208,
108.751,1195,
108.752,1191,
108.753,1193,
108.754,1188,
108.755,1191,
108.756,1200,
108.757,1203,
108.758,1211,
108.759,1219,
108.76,1232,
108.761,1240,
108.762,1239,
108.763,1240,
108.764,1240,
108.765,1239,
108.766,1243,
108.767,1232,
108.768,1224,
108.769,1216,
108.77,1208,
108.771,1200,
108.772,1191,
108.773,1183,
108.774,1184,
108.775,1183,
108.776,1187,
108.777,1198,
108.778,1201,
108.779,1211,
108.78,1224,
108.781,1227,
